TWEET,LABEL
"b'@KimJeon075 Dan satu lagi, slogan BH ""music for healing"" tuh bener2 jd concern utama BH dan artisnya sih. Ngerasa g\xe2\x80\xa6 https://t.co/jmVERmJi2p'",
"b'@nuenueyinnuey Aku sebel bgt kak, aku ajak diskusi dianya cuma iya2 doang, aku sodorin fakta klo aliran musik selai\xe2\x80\xa6 https://t.co/2zLkQKsNYu'",
"b'Dulu saya pikir kpop tu sia2, ternyata enggak juga \xf0\x9f\x98\x8a sy bersyukur hidup di jamannya mamamoo, menikmati musik dan ka\xe2\x80\xa6 https://t.co/2PIar7oEqf'",
"b'Satu lagi pernak-pernik bertemakan musik kpop yang layak kamu koleksi, terutama buat ""A.R.M.Y"" atau penggemar berat\xe2\x80\xa6 https://t.co/GYtPLjph3k'",
"b""And in Kpop industry it's all about the charts and winning music shows. Sebenernya sama aja sih di mana pun industr\xe2\x80\xa6 https://t.co/iYxEVtyoSN""",
b'Dari awal2 si bapak nyetelnya radio dangdut jadi radio pop. Pantes aku suka musik dari kecil. Kapan musik indonesia\xe2\x80\xa6 https://t.co/tSLZ5Eyu5s',
b'@menjnggal wkwkw jalan kita berbeda. kpop adalah musik yg belum aku sentuh selain indie',
b'Melihat generasi dari musik senamnya:\n90s : skj dan dandut nelangsa\n00s : ga tau apaan\n10s : kpop hepi\nNow: Entah apa yang merasukimu',
b'a song from my preteen days.\n\n(review: selama SMP aku tidak punya daya selain mendengarkan musik-musik pop yang dis\xe2\x80\xa6 https://t.co/fTsTQ7y7a4',
b'Ada orang-orang yang juga menikmati musik kpop seperti layaknya menikmati nonton bola atau menikmati sinetron yang\xe2\x80\xa6 https://t.co/UCKfsoUqeu',1
"b'dulu waktu jaman sekolah demen korea ga ada samsek temen buat nge-hype korea\n\npas kuliah suka musik indi3, ga ada t\xe2\x80\xa6 https://t.co/YLinQcyFmB'",
b'@jameeddd Judulnya?\n\nKPOP KAN JUGA MUSIK',
b'@cottoniesh yah padahal mom mau liat \xf0\x9f\x98\x94 i mean not even them but all groups existed kayak gila obsesinya udah nempel\xe2\x80\xa6 https://t.co/PEeTdlpVbJ',
"b'@ayuuya19 Semoga cb sekarang makin diterima sama semua kalangan penyuka musik kpop,,makin banyak yg sayang Winner d\xe2\x80\xa6 https://t.co/GilJZBfs74'",
"b'BTS dkecam tampil di arab saudi\n-Mohon maaf,mereka disambut dgn sangat baik di sana (foto)\n-jika kami dikira pasuka\xe2\x80\xa6 https://t.co/RXa9PFLO4B'",
"b'@rlthingy org ""sok arab"" bilang musik haram, boikot kpop meanwhile org arabnya enjoy~'",1
b'/rlt/ orang sana kayanya lebih santai ya daripada beberapa orang sini yang anti banget kalo liat orang lain have fu\xe2\x80\xa6 https://t.co/om9xi5mQiJ',0
"b'@laras_2297 @CNNIndonesia Ya, kenapa sih anak sekarang suka KPop, musik alay mendegradasi moral remaja? Padahal kan\xe2\x80\xa6 https://t.co/GLZDaVONlb'",0
"b'@peachphoriaa emang ya, kpop bukan genre musik di indonesia. kek lebih pemuja kaya gitu heran dah wkwk'",0
"b'Seriusan. Anak kpop tuh bener2 visually oriented ya. Bener kata yoongi kalo kpop itu the whole package, ga cuma mus\xe2\x80\xa6 https://t.co/xxXXkRxBFv'",0
"b'@askmenfess Musik sih apa aja, kecuali kpop japan things gtgt. Suka bgt vance joy, hozier, novo amor. Love to find\xe2\x80\xa6 https://t.co/EeDiXXbTtr'",
"b'gw tipe orang yang ga terlalu merhatiin musikalitas sih, apa yang enak di telinga aja yang gw denger.\nkebetulan, la\xe2\x80\xa6 https://t.co/9zbjT8Sql4'",
"b'Tiffany SNSD kembali dengan single terbaru ""Run For Your Life"".\n#verta #vertanews #KPOP #musik #Tiffany #SNSD\xe2\x80\xa6 https://t.co/FvzZdIu8j5'",
b'HAHAAHHAHAHAAH HABISTU DENGAR MUSIK SELAIN KPOP MASUK SYURGA AHHH AHAHAHAAHA KANINA PUNYA MENTALITI https://t.co/Y13EMIN5rh',0
b'@jageundalnim Sebenarnya musik suju or kpop secara keseluruhan bukan musik gue bgt \xf0\x9f\x98\xac malah gak tau lagu kpop yg lai\xe2\x80\xa6 https://t.co/gvblqzZ190',
b'Setiap org pny selera musik beda2. Ntah itu kpop jpop rock rnb. Kita g bs maksain smua org utk pny selera musik yg\xe2\x80\xa6 https://t.co/aHxWpoLBjy',
b'kalo u bahas idol kpop ya u bahas industri musik gausa bahas musiknya kita semua jg tau hellaw salah lapak u',0
b'Soal 48Group sama Kpop dibandingin aja udah ga apple to apple. JPop sama KPop itu beda banget. Masa masnya yang ahl\xe2\x80\xa6 https://t.co/1H2PNTTdRH',
"b'@ihaann @CakraWedaL Honestly, lbh suka musik2 lama ya (dalam hal ini musik indo &amp; barat), klo kpop, jujur yg memban\xe2\x80\xa6 https://t.co/5bmXNiRRT3'",
b'Lagu kpop dengan musik edm terbaik https://t.co/2BznNUbpgB',
b'musik tu bisnis. dan kpop itu kapitalisasi dari hiburan. mau ga mau lu harus ikutin standard dari hiburan itu sendi\xe2\x80\xa6 https://t.co/bpkjVWyAJd',
"b'kalo ada moots gue yang mandang kpop group dr popularitas bukannya kualitas musik/talent idol, you can block me or\xe2\x80\xa6 https://t.co/y7rv7pZAoY'",
"b'@askmenfess -c-\nHobi yang sama , kalo ditanya hobi nya apa , kita sama sama suka musik bergenre kpop , yang berawal\xe2\x80\xa6 https://t.co/Ufu6QNDD1O'",
"b'@SoundOfYogi Tapi Kpop? Nah, KPop sendiri sebetulnya merupakan gabungan dari budaya musik boyband girlband tahun 90\xe2\x80\xa6 https://t.co/VqCpQXLFwo'",
"b'Kpop itu bukan orangnya yang ganteng-ganteng. Kpop adalah sebuah genre musik, korean pop. Dan itu masuk semua musik\xe2\x80\xa6 https://t.co/YcuhZj6TYb'",
b'@senengduit kalo aku sebagai kpop fans si ya ngeliat foto atau video idol tapi klo kaka bukan kpop fans dengerin mu\xe2\x80\xa6 https://t.co/qeHKf7WL11',
"b'Lol bener banget. Lagu kpop dari 2nd gen itu emang iconic bgt. Lagu"" itu bahkan gak masuk billboard tp msh tetap di\xe2\x80\xa6 https://t.co/v8wp6pU0H0'",1
"b'@SoundOfYogi Aku bukan tim benci kpop. Cuma tim heran, ya heran aja makanan kayak gitu hype nya dahsyat seluruh jag\xe2\x80\xa6 https://t.co/YLYDNSJSfU'",
"b""baca deh.\n\naku sering liat kalau bang Yogi komplen musik kpop pasti banyak yang 'nyerang' nah waktunya kalian buat\xe2\x80\xa6 https://t.co/ituXdK1GaB""",
"b'@SoundOfYogi tapi bang, terlahirnya sistem tadi kan ternyata menguntungkan bagi pemodal musik\n\nmereka ambil ambang\xe2\x80\xa6 https://t.co/gnBxlLVTNn'",
"b'""Yaudah sih... anggep aja emang itu kondisi dunia kita, selama semuanya bahagia, kenapa musti marah2? just let it b\xe2\x80\xa6 https://t.co/j60d7G9O3d'",1
"b""Gue bukannya 'mad' terhadap artis2 Kpop, atau fans2nya.. they are just pawn.. \n\nI am angry toward the system, siste\xe2\x80\xa6 https://t.co/bwbGeICiib""",
"b'Lihatlah yg bilang tanda tanda kiamat nih konser kpop di arab,  please look this!!! Mereka pihak penyelenggara mema\xe2\x80\xa6 https://t.co/xx6LFWZWKq'",
"b'Pada kasus Kpop nih ya... artis2 Kpop yang sering dicela2 itu mungkin adalah manusia2 yang secara inherent keren, p\xe2\x80\xa6 https://t.co/ZpudTLLpda'",
"b'@puindomy mau sampe kapanpun, kpop dimata orang indo itu ya begitu, bener2 kayak aliran sesat padahal aliran musik\xf0\x9f\x98\xad'",0
"b'@bukanakunig_ @taehyungnunaa @dihtnybts Kan aku nanya knp remas main rebana, kamu jwb reban itu halal.. trus musik\xe2\x80\xa6 https://t.co/BNw10XbKOE'",
"b'@taehyungnunaa @nochurros_ @dihtnybts Alat musik rebana halal, nasyid juga halal. Tapi jelas bukan kpop dangdut dan\xe2\x80\xa6 https://t.co/iBYlap4mHM'",
b'@tubirkorean Kpoper bisa dengan mudah menikmati musik yang sesuai sama telinga dan kecocokan. Gak ada yang super at\xe2\x80\xa6 https://t.co/wgjLTXczW3',
"b'@tubirkorean Kembali lagi masalah selera, tapi aku di sini lebih mandang kalo kpop berkembang. Masa iya gen 3 sama\xe2\x80\xa6 https://t.co/vxmTYLarZZ'",
"b'""bnyk lg musik yg u blh dengar dr kpop"" loll https://t.co/tHzGDmYcDD'",
b'@showminator HSHSHSHH alatan musik kpop pake salut minyak babi kali yaa \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',
b'@raxeira__ Honey.. gak ada yang lebih rendah daripada orang2 yang kekeuh ngomong musik Kpop itu...\n\nbagus...',0
"b""@FatenNurshahira 'bnyk lg musik yg u blh dengar dr kpop..' i see no different if i dengar lagu melayu pun LOL. Bodola manusia ni\xf0\x9f\x98\xa3""",
b'@curhatiny Jadi pas bulan desember awalnya itu aku shuffle musik kpop di joox kan nah entah kenapa lagu pirate king\xe2\x80\xa6 https://t.co/7RG4L54jmC',
"b'@1mhkyun26 ""banyak lgi musik yg u boleh dgr dri kpop""\n\nMe : so? Malay song? English song or another song except kpo\xe2\x80\xa6 https://t.co/mW0pVUVo2I'",
"b'@mydayfess Mreka bermusik tuh bebas, mreka suka bereksperimen sama sgala jenis musik. Kayak sweet chaos ini mreka n\xe2\x80\xa6 https://t.co/mM3HqolJLX'",
"b'@shinjirosana Market kpop korea udah oversaturated banyak BG muncul dan disana ga ad yg namanya multifandom, liat a\xe2\x80\xa6 https://t.co/yz9mpvS1w5'",
"b'@shinjirosana Kayaknya biarin aja musik seperti itu, emang kalo bikin musik kayak bts/exo/seventeen bisa ngambil fa\xe2\x80\xa6 https://t.co/LtakRSwe4f'",
"b'@azizahgho_ @nochurros_ @dihtnybts @faiiryhope Astaghfirulloh, jelas2 islam mengharamkan musik, memangnya kpop bagian dari seni lukis?'",0
"b'@askmenfess Iya maap kan kenorakanku ya, kmrn pas liat iklan exo di natrep langsung rekam2 iklan mrk sama klo ada b\xe2\x80\xa6 https://t.co/GhmTj6dcX6'",0
"b""@junggeog ' bnyk lg musik yg blh dengar dr kpop'  eh bukan kebanyakan muzik lain pun melalaikan ke \xf0\x9f\x99\x82""",
"b'@elvinaanoona @namdohyooon Aku jadi carat bulan desember 2017, masih baby carat kah? Walaupun aku baru nge stan mer\xe2\x80\xa6 https://t.co/O1lUeqU1Jp'",
"b'Henry dikenal sebagai artis Kpop yang multitalenta. Keahlian Henry terletak pada biola, piano, popping, Drum, break\xe2\x80\xa6 https://t.co/SwIgWJlyb9'",
"b'@azizahgho_ @dihtnybts @faiiryhope Tapi musik memang haram, dan kpop juga bagian dari industri musik'",0
"b'ewh, udah nonton. apa apa di sangkut pautin dajjal. tolong lah, gak semua kpop buruk loh, gak nyalahin ustadnya sih\xe2\x80\xa6 https://t.co/FMopTIXYoc'",0
"b'Dan banyak kaum2 disini yg masih aja bilang \xe2\x80\x9ctAp1 mUsIk ItU hArAM. NgApAIN sIh mUJa mUjA ArTIs KpOp\xe2\x80\x9d\n\nThere you\xe2\x80\x99re,\xe2\x80\xa6 https://t.co/pyY9XkBoGo'",0
b'\xe2\x80\x9cByk lg musik yg u blh dengar dr kpop\xe2\x80\x9d \nHAHAHAHAHAHA BODO tktau pulak dgr kpop dijamin neraka n dgr malay n western\xe2\x80\xa6 https://t.co/hz1LcKnADF',
"b""masing masing idol :') punya ungkapan ke fans nya yg berbeda, dan mereka salurin lewat lagu yang mereka buat ato ny\xe2\x80\xa6 https://t.co/yb0RZPZzeZ""",
"b""@cutiepiehyuk Gue emang memperhatikan musik sih dari dulu, it's part of my job, and yes.. Kpop itu salah satunya, d\xe2\x80\xa6 https://t.co/aOYglZ2SXa""",1
b'Yo tetangga kosyan memilih muter musik kpop kenceng2 jam segini heeeeellpp \xf0\x9f\x98\xa2',0
"b'Pintu hollywood gak akan kebuka kalo asia belum dikuasai dek. Disaat kpop dicibir punya musik aneh, saat itu idola\xe2\x80\xa6 https://t.co/Zw8DJqGloT'",
"b'#BTS menggelar konser di Riyadh. Lalu, orang2 di sini yang mengharamkan musik itu berkiblat kemana? https://t.co/fYqJYlMKBK'",
b'as jurnalis.. penulisnya terlalu menggiring opini yang terlihat sangat membenci.. malu kalau mengaku sebagai jurnal\xe2\x80\xa6 https://t.co/lCLwbVVvit',0
b'Gaes dalam trip ini masing-masing personel hanya dibekali 2 cup mie instan loh...  #kpop  #amazing  #analogtrip\xe2\x80\xa6 https://t.co/2tA168swsa',
b'@hhjjn_ Wish aku semoga stray kids semakin berkarya di musik kpop..\n#\xec\x8a\xa4\xed\x8a\xb8\xeb\xa0\x88\xec\x9d\xb4\xed\x82\xa4\xec\xa6\x88 @Stray_Kids',
"b'""Banyak lagu musik yg u boleh dengar dari kpop."" So kalau dgr lagu melayu, english etc semua tu boleh masuk syurga?\xe2\x80\xa6 https://t.co/UAfQaQBKos'",
"b'@1mhkyun26 Mula tu okay lg pastu bila smpai kait mak dgn ayah tu dah lebih\xe2\x80\x94 and then last skali ""byk lg musik yg u\xe2\x80\xa6 https://t.co/1puijLWiRR'",
"b'""bNyK Lg mUSIk yG u bLh dEnGAr dR kPoP"".. \n\nhmm....o..kayy..?? so, western artists tu muslim la? kpop je kafir lol https://t.co/cdL65xaKsE'",
"b'@je0n_euph0ria Awal jadi army,gue gk tau,gk ada alasan,dengan penampilan dan aliran musik mereka yang oot of KPop i\xe2\x80\xa6 https://t.co/2YhL96klJ5'",
"b'jadi maksud dia jangam denger kpop, suruh denger musik lain aja\nLAH SAMA AJA https://t.co/Cml7vO5SS6'",0
"b""Sekarang tuh masih ada gasih acara musik kpop yang ngadain saling cover lagu gitu antar 2 grup?\n\nTerakhir aku taunya cuma yg di Queendom :')""",
"b'Sebagai salah satu hottest rookies di #KPop saat ini, Billboard berbincang dengan @ATEEZofficial sebelum penampilan\xe2\x80\xa6 https://t.co/XURiC5cb3B'",
"b'Selera musik orang beda2. Jangan maksa orang yg suka qosidah buat suka dangdut, gak usah ngejudge yg suka kpop buat\xe2\x80\xa6 https://t.co/7BEoz2fTDy'",1
b'\xe2\x80\x9cbNyK LaGi mUsiK yG u bLh DengAr dR kPop\xe2\x80\x9d LMAO DIA TAHU KPOP TU MUSIC.... dia ok tak tu? https://t.co/aSUGpM9g8x',
b'\xe2\x80\x9cbnyk lg musik yg u blh dengar dr kpop\xe2\x80\x9d what the fuck just say you hate kpop and go https://t.co/UI6QdYqZTG',
"b""@SoundOfYogi U mean facade? Sorry, my English is not good enough\xf0\x9f\x98\x94\xf0\x9f\x99\x8f\xf0\x9f\x99\x87\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\n\nBut enihau, that's fine. To each his own.\xe2\x80\xa6 https://t.co/1YAwZXD1T5""",
"b'Orang mah suka kpop karena musik, atau sebagai bonus ya mas-mas ganteng atau mba-mba cantiknya yang bikin mata sege\xe2\x80\xa6 https://t.co/IV0wP6A1xU'",
"b'@un_panman @zataezaa Aku termasuk salah 1 penikmat musik Kpop. Musik apa aja sbenernya. Tapi,playlist di hp ku hamp\xe2\x80\xa6 https://t.co/oTa3TfYJSz'",
"b'@almasjr11 @adendhian @pemujaichitan Dahal kan kpop juga musik ya, bukan agama. \nHadehhh \xf0\x9f\x98\xb7'",
"b'Banyak istiqfar hari ini saya, hampir semua lagunya teringat di kepala dan kuping saya... Mungkin kerena jenis musi\xe2\x80\xa6 https://t.co/hZXDItffE4'",
b'Btw para pengamat atau pembisnis di dunia musik ga tertarik pelajari tentang kpop dan fans kpop (pasti udah sih)? F\xe2\x80\xa6 https://t.co/coDMksOJKh',
"b'musik = illuminati\nbillie eilish = ""nanti jd moodswing karena digodain setan""\nkpop = ""gue jd pembangkang gainget or\xe2\x80\xa6 https://t.co/SGOMqkTQ4W'",
b'Vine lg dengerin musik kpop. Kpop jadul pula. Emg kpopers ya dulunya dia',
b'Aku juga udh bisa dibilang kpop karna cuma suka exo doang. Mau mencoba oleng ke grup lain juga gak pernah berhasil\xe2\x80\xa6 https://t.co/QFEdYuVEgN',
"b""Dengerin dulu...kpop gak melulu soal dance dan musik yang 'rame', walaupun personilnya rame \xf0\x9f\x98\x89\xf0\x9f\x98\x8a https://t.co/bJPDTuleFt""",1
b'Lirik Lagu Double Knot - Stray Kids Terjemahan Indonesia\n\n#DoubleKnot #StrayKids_DoubleKnot #StrayKidsComeback\xe2\x80\xa6 https://t.co/xtIG1XLkdd',
"b'ku gak selalu suka musik kpop, bmth juga suka kok.'",1
b'@suasshi Aku lupa memberi stiker di tweet sebelum ini \xf0\x9f\x98\xad dan JiU unnie cantik sekali\n\nSelamat untuk seribu hari kali\xe2\x80\xa6 https://t.co/Jq1M3pVOE5',
b'@suasshi Sudah nonton dari awal sampai akhir plus like hehe adegan kesukaan ada banyak! Sudah lama ngga mendengarka\xe2\x80\xa6 https://t.co/yQewj9obNp',
"b'Setelah aku kehilangan hasrat sama lagu kpop, emang exo doang yang nyuguhin musik beda. Semua genre diembat. Faaakkk i love them so much'",1
b'tubtub dia ini produser musik rasa exol yg prnh kerja sama exo. dimatanya dia grup kpop yg lagu2nya paling beda pal\xe2\x80\xa6 https://t.co/PZ3TxPlYw5',
"b'Guru seni disekolahku masih muda, ganteng, open minded pula\n\n""Genre musik itu ada banyak. Mau mereka suka musik dan\xe2\x80\xa6 https://t.co/vaSjqzzof5'",1
"b'@tubirfess Di indonesia suka kpop kek bukan suka aliran musik,  tapi aliran sesat hadeh'",0
"b'@kdrama_menfess maaf sender ku hanya ingin koreksi, bukan kpop tpi kdrama ya:( kpop tukan musik ya kan..'",
"b'@peachjekey Sama, gua army, nctzen, carat, dulu exo-l ot12 (maap msh g bs mupon) tp skrng cm suka lagunya krn bias\xe2\x80\xa6 https://t.co/I89MDHboob'",
b'@busansbroz Stan bts sejak 2014 Dulunya cuma sekedar suka lagu kpop tapi gak kenal Trus dilihatin temen mv boyband\xe2\x80\xa6 https://t.co/cD0LLj9LjZ',
"b'Setuju sih sama si mzmc, tapi musik kan relatif. Kebanyakan org skrg emg lagi suka jenis musik kaya gini. Jadi kang\xe2\x80\xa6 https://t.co/2ZJIZUBP3G'",
"b'Kenapa banyak org yg ga bisa nerima pendapat org lain, perbedaan org lain? Coba bayangin kalo semuanya samaaaa teru\xe2\x80\xa6 https://t.co/cpj4hKoxQZ'",
b'Kalo udah denger\xc2\xb2 tentang musik dajjal kpop suka tiba\xc2\xb2 pengen pensiun aja jadi kpopers\xf0\x9f\x98\xad tapi ga sanggup bgt beneran\xe2\x80\xa6 https://t.co/zAUD0YaQ5l',
"b'@taiyonglee kaga tau ah, hanya ingin menikmati musik kpop dgn tenang\xf0\x9f\x98\x8c'",
"b'Genre musik banyak loh, gak cuma kpop\nTapi kenapa yang disindir kpop terus???\nLama lama gue ngehype kosidahan aja d\xe2\x80\xa6 https://t.co/OaeV7KRG5v'",
b'@zataezaa Sbg mulfan can relate.. Gk suka dgn war urang teh. Capek liatnya. Cuma pen nikmatin musik kpop apa slhnya sih\xf0\x9f\x98\x91',
"b'kangen kpop yang fun, dengerin musik buat seneng seneng, ga terlalu perduli views, awards, ga nyinyir kalo ada inte\xe2\x80\xa6 https://t.co/pUSMCE0uEj'",
"b'@GMeung @kookivya @SOOBlNKU @gajae6 @sugarrlabs @ArcelliaK Tadi kan ngomongin prestasi idol, kok malah melebar baha\xe2\x80\xa6 https://t.co/1HlJXbHfZW'",
"b'Kpopers adalah sebutan untuk penikmat musik pop asal Korea Selatan, KPop.\n\nKPop sendiri menurut Wikipedia artinya : https://t.co/EYnGEhPK0W'",
b'Masih nanya knp ARMY bikin circle sendiri n memisahkan diri dr KPOP?\nKalo masih nanya berarti lu blm tau berat n pe\xe2\x80\xa6 https://t.co/XXJQyB6vW4',
"b'@hanseungwo_o @Baekhyu07528755 Samaa toh gua juga suka kpop krn musik mrk asik2, not saying others arent tho hehe y\xe2\x80\xa6 https://t.co/LAuhdacXFw'",
b'Bahkan ya menurut gua skrg menang acara musik pun kalo buat grup2 yg emg more to kpop tinggal kuat2an fandom aja. K\xe2\x80\xa6 https://t.co/IKQTUdW2M9',
b'@secret_accountq Wkwkwk sebelum ada video itu aku udah sedikit paham bagaimana kita harus berhati-hati dengan musik\xe2\x80\xa6 https://t.co/RW92Ao8iKU',
b'@Sunflowerarmy13 ku ingin menikmati musik kpop dgn tenang saja lalala yeyeye \xf0\x9f\x98\x8a',
b'@tokopedia @ARMYTEAMID Awal kenal bts sebenarnya gak segaja lihat foto jk di ig aku kepo dong cari tau tentang bts\xe2\x80\xa6 https://t.co/vywMeOXaLi',
b'kpop cuma musik bazeng kenapa sampe segitunya nyari recognition sih suka ya suka enggak ya enggak\n\nGua aja sampe de\xe2\x80\xa6 https://t.co/u6uAXptkNh',
"b'Kenapa aku yakin? \n\nYa karena mereka ber 11 mampu buat melakukannya, mereka berbakat dan mereka mampu, bahkan sanga\xe2\x80\xa6 https://t.co/1KmjKszO0N'",1
"b'Gaada hati sebesar hati member BTS yang nggak langsung meludahi industri yang menghina mereka bertahun-tahun, padah\xe2\x80\xa6 https://t.co/nKnmq0zwFE'",0
b'@noMydaynohere Jujur sih aku ke kpop (krn aku sblmnya suka sm lagu rock trs ngerasa bosen aja soalnya udh ga enak l\xe2\x80\xa6 https://t.co/9Vz9ul9M8D',
"b'@nekkochaa Suruh aja gk usah tidur, dipikir gampang apa bubarin kpop\xf0\x9f\x98\x92\n\nKpop mah aliran musik doang bukan aliran sesat'",
b'Aku pribadi mendengarkan musik kpop berdasarkan musiknya. Aku bukan fans idol gruo lain selain BTS. Aku cuma ada di\xe2\x80\xa6 https://t.co/WJPP8As76K',
"b'seriously, artikelnya bagus. banyak bahas soal industri musik baik di barat maupun kpop. cara jawab bang pd-nim jug\xe2\x80\xa6 https://t.co/jXLzrqHGDd'",
"b'@sangriaheart Betul mom. Sekalipun ya dia visual ok, suara ok, tapi kalo musiknya gak bisa nyentuh ke kita ya gak b\xe2\x80\xa6 https://t.co/tOmSkwwHHW'",0
b'@NathasiaMS Sebagai pendatang baru di per kpop-an aku bingung. Emang culturenya kpop kah visual diatas segalanya??\xe2\x80\xa6 https://t.co/cOp425zBEF',
b'Pertanyaan gue ke mereka: Lo semua ini penggemar musik atau penggemat visual?Lah yg dibahas penampilan semua.. Knp\xe2\x80\xa6 https://t.co/BiFuF8cv6F',0
"b'gua dengerin lagu/musik tuh senyamannya kuping gua aja. ga harus genre kpop terus atau western terus, indienesia jg\xe2\x80\xa6 https://t.co/y8LHRmt5Dv'",1
"b'@rraughlz KOK TERSINGGUNG:( RAME DAHAL. KELAS LAIN DANGDUTAN, KELAS KAMI MUSIK KPOP TERUS KALO UDA NYOLOK SPEAKER:('",
b'btw tadi ke tmpt tmn ku yg emg anak musik trs disuruh tes pake in ear trs main tebak2 kata. aku ngerti knp artis kp\xe2\x80\xa6 https://t.co/kkqjn73Szt',
"b'@askmenfess kaga, krna selera musik gue mentok di kpop itu jg lagu nct doang -_- kalo kata konser grup semacam sws maybe bisa masuk'",
"b'@SOOBlNKU Liat cara mereka hype idol mereka. Jauh lebih congkak daripada kita. Nnt kalo flop bakal bilang ""yg penti\xe2\x80\xa6 https://t.co/ww4TUabqgi'",
"b'@idolfess kpop nya cuma dua biji,tp kalo lo dengerin pas belajar gue rasa cocok soalnya musik soft gitu apalagi lo\xe2\x80\xa6 https://t.co/qtNgN70nB1'",
"b'Belagu banget mba nya, emng orang yang sehari"" share kpop terus tiba"" share lagu bmth itu dilarang? dikira kpopers\xe2\x80\xa6 https://t.co/p2NsSH4f7r'",
b'Aku sejak kuliah punya cita2 jd promotor musik kpop. Syukur2 smua genre musik TAPI kalo mantau musim konser gini ja\xe2\x80\xa6 https://t.co/UJ9pQXpslC',
"b'@matcjja @jouahamnida pengen ketawa denger lawakannya , perbaiki dulu gmna nama baik agensi kalian di mata publik \xf0\x9f\xa4\xa3\xe2\x80\xa6 https://t.co/8u5yCcEf3J'",
b'ternyata lae arnold pemerhati musik kpop Gen 3 wkwk',
"b'Gue sama sekali gak benci sama BANGTAN, ENGGAK SAMA SEKALI. \nTapi gw KURANG RESPECT sama fans yang seolah-olah menu\xe2\x80\xa6 https://t.co/CcysvKO8zK'",0
b'@staifuny Wah boleh kucoba nih ka lain kali \xf0\x9f\x98\xad\xf0\x9f\x98\xad aku juga mau tau reaksi dia kaya gimana \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad lagian apa yg salah sama\xe2\x80\xa6 https://t.co/LydJN7Fa7o',
